,REPOSITORY ID,REPOSITORY LINK,SAMPLE NUMBER,STUDY TITLE,STUDY LINK,ASSAY TYPE,TECHNOLOGY,COUNTRY,DISEASE,DOID,STUDY DESIGN,BODY SITE,PLATFORM,PARTICIPANT FEATURES,AVERAGE SPOTLENGTH,RUN ID,Sample ID,Sample Name,COLLECTION DATE,LIBRARY LAYOUT,LAT LON,SAMPLE TYPE,ETHNICITY,ELO,URBANZATION,REGION,CITYVILLAGE,TARGET AMPLICON,DIET
18,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,199.0,SRR8791382,SRS4542748,C16-20292-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
19,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,199.0,SRR8791383,SRS4542747,C16-20288-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
20,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791384,SRS4542746,C16-20374-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
21,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,199.0,SRR8791385,SRS4542745,C16-20375-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
22,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791386,SRS4542744,C16-20362-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
23,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,199.0,SRR8791387,SRS4542743,C16-20363-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
24,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791388,SRS4542742,C16-20111-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
25,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,199.0,SRR8791389,SRS4542741,C16-20112-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
26,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791390,SRS4542740,C16-20113-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
27,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791391,SRS4542739,C16-20124-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
28,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791392,SRS4542738,C16-20125-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
29,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791393,SRS4542737,C16-20126-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
30,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791394,SRS4542736,C16-20127-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
31,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791395,SRS4542735,C16-20138-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
32,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791396,SRS4542734,C16-20241-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
33,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791397,SRS4542733,C16-20242-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
34,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791398,SRS4542732,C16-20029-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
35,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791399,SRS4542731,C16-20011-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
36,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791400,SRS4542730,C16-20010-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
37,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791401,SRS4542729,C16-20009-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
38,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791402,SRS4542728,C16-20008-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
39,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,199.0,SRR8791403,SRS4542727,C16-20007-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
40,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791404,SRS4542726,C16-20006-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
41,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,197.0,SRR8791405,SRS4542725,C16-20005-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
42,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791406,SRS4542724,C16-20032-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
43,PRJNA529124,PRJNA529124,44.0,The prevotella copri complex comprises four distinct clades that are underrepresented in westernised populations,31607556.0,Wgs,Illumina,Ghana,,,Meta-analysis,Gut,ILLUMINA HISEQ 2000,,198.0,SRR8791407,SRS4542723,C16-20030-GH,,Paired,"5.603717, -0.186964*",Stool,,,,Asante akim,,,
